line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,nie geſehen oder beſchryben ſynd wil ich harnach ſagen/,nie geſehen oder beſchryben ſynd wil ich harnach ſagen/,0.0,0.0,0.0,7474190,openai
2,Darumb am erſten der lütten halb/ So haben wir in dy,Dat umb am erſten der lütten halb/ So haben wir in dy,0.038461538461538464,0.18181818181818182,0.18181818181818182,7474190,openai
3,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der voͤl¬,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der vol¬,0.01694915254237288,0.08333333333333333,0.08333333333333333,7474190,openai
4,cker/ ſcharen vnd lüt/ das die nyeman erzellen moͤcht als,cker/ ſcharen vnd lut/ das die nyeman erzellen mocht als,0.03508771929824561,0.2,0.2,7474190,openai
5,man lißt im Apocalipſi/ Eyn volck ſag ich eyn milt guͤtig,man lißt im Apocalipſi / Eyn volck ſag ich eyn milt guͤtig,0.017543859649122806,0.18181818181818182,0.18181818181818182,7474190,openai
6,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,0.0,0.0,0.0,7474190,openai
7,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,0.0,0.0,0.0,7474190,openai
8,wie Sy vß muͦter lyb kommen alſo gand ſy biß das ſy ge,wie ſy vß muͤter lyb kommen alſo gand ſy biß das ſy ge,0.037037037037037035,0.15384615384615385,0.15384615384615385,7474190,openai
9,ſterben/ Den̄ ſy ſind groß von lyb vierſchretig wol geſchi,ſterben / Senn ſy ſind groß von lyb vierſchretig wol geſchi,0.05172413793103448,0.3,0.3,7474190,openai
10,ckt/ guͦter ſchoͤnen lidmaß vnd geferbt etlicher maß gegē,ckt/ güter ſchönen lidmaß vnd geferbt etlicher maß gegen,0.10526315789473684,0.3333333333333333,0.3333333333333333,7474190,openai
11,rotem/ Das ich meyn ienen von der vrſach kommen das,rotem / Das ich meyn ienen von der vrsach kommen das,0.0392156862745098,0.3,0.3,7474190,openai
