line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,"nie gesehen oder beschryben synd wil ich harnach sagen,",,1.0,1.0,1.0,7474190,openai
2,Dat umb am ersten der lütten halb/ So haben wir in dy,,1.0,1.0,1.0,7474190,openai
3,sen landen vnd region funden so vil vn̄ so grosse der vol¬,,1.0,1.0,1.0,7474190,openai
4,cker/ scharen vnd lut/ das die nyeman erzellen mocht als,,1.0,1.0,1.0,7474190,openai
5,man lißt im Aprilipsi / Eyn volck sag ich eyn milt guͤtig,,1.0,1.0,1.0,7474190,openai
6,vnd hantwisyg vnd gand alle nackend beyde weyb vnd,,1.0,1.0,1.0,7474190,openai
7,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,,1.0,1.0,1.0,7474190,openai
8,wie Sy vß muͤter lyb kommen also gand sy biß das sy ge,,1.0,1.0,1.0,7474190,openai
9,sterben / Senn sy sind groß von lyb vierschretig wol geschi,,1.0,1.0,1.0,7474190,openai
10,ckt/ güter schönen lidmaß vnd geferbt etlicher maß gegen,,1.0,1.0,1.0,7474190,openai
11,rotem / Das ich meyn ienen von der vrsach kommen das,,1.0,1.0,1.0,7474190,openai
12,sy nackend gand vnd von der sonnen bescheynen also ge¬,,1.0,1.0,1.0,7474190,openai
13,ferbt werden. Sy haben ouch wyt vnd groß harlock vn̄,,1.0,1.0,1.0,7474190,openai
14,schwartz/ Sy sind mit item gang vnd mit spyl triben det¬,,1.0,1.0,1.0,7474190,openai
15,tig vnd bering vnd guttiger schonen anlitten/ Sie sy do,,1.0,1.0,1.0,7474190,openai
16,ch inen selbst heßlich machen vnd vngestalt/ Denen sy borem,,1.0,1.0,1.0,7474190,openai
17,inen selbs löcher in die backen die muntlefftzen vn die na¬,,1.0,1.0,1.0,7474190,openai
18,sen vnd die oren / Du solt ouch nit gedencken das soliche,,1.0,1.0,1.0,7474190,openai
19,loͤcher kleyn syn oder sy eins alleyn haben den ich etlich,,1.0,1.0,1.0,7474190,openai
20,gesehen hab die in iren anlitten alleyn Syben loͤcher der,,1.0,1.0,1.0,7474190,openai
21,yegliches so groß was das eyn kriechen wol in eyns gan,,1.0,1.0,1.0,7474190,openai
22,mochte. Sy verstossen inen selbst soliche löcher mitblawe,,1.0,1.0,1.0,7474190,openai
23,steynen / Cristallen / Marmor vnd alabaster / gar hübsch,,1.0,1.0,1.0,7474190,openai
24,vnd schon vnd nit wissem gebein vnd mit andern̄ dingen,,1.0,1.0,1.0,7474190,openai
25,so mit künsten vnd kostlich mit arbeyt gemacht werden,,1.0,1.0,1.0,7474190,openai
26,nach ir gewonheyt vnd gebruch / und ob du also sehest,,1.0,1.0,1.0,7474190,openai
27,eyn so frembd vngewon ding grossem seltzemen wunder,,1.0,1.0,1.0,7474190,openai
28,gliche Nemlich eynen mensche der da hatt in den Back,,1.0,1.0,1.0,7474190,openai
29,ren alleyn vnnd in den lefftzen Syben steyn dera ettlich,,1.0,1.0,1.0,7474190,openai
30,in der lenge eyner halben spann du wurdest nit on groß,,1.0,1.0,1.0,7474190,openai
31,verwſederug syn / Den ich hab dyck wargenomen vn̄ uber,,1.0,1.0,1.0,7474190,openai
32,schetzt / dr Siben solicher steinem an gewicht habe.xvi. lot,,1.0,1.0,1.0,7474190,openai
33,Aiiii,,1.0,1.0,1.0,7474190,openai
