line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,geile vn̄ begirig ſind/ ſo legten ſy alle zucht vnd ſcham vō,geile vn̄ Begirig find/ ſo legten ſy alle zucht vnd ſcham vō,0.03333333333333333,0.25,0.25,7474193,mistral
2,in zuͦ volbringung boͤſer dingen/ Sy leben wol hundertt,in ſi volbringung boͤſer dingen/ Sy leben wol hundertt,0.05454545454545454,0.1111111111111111,0.1111111111111111,7474193,mistral
3,vn̄ fünffzig iar vnd werden ſelten kranck/ Und ob ſy et¬,vn̄ fimffſig iar vnd werden ſelten kranck/ Vnd ob ſy et/,0.08928571428571429,0.2727272727272727,0.2727272727272727,7474193,mistral
4,wen in kranckheit fallen ſo heilen ſy ſich ſelbs mit ettlithē,wen in kranckheit fallen ſo heilen ſy ſich ſelbs mit etlichē,0.03278688524590164,0.09090909090909091,0.09090909090909091,7474193,mistral
5,wurtzen der kreüter/ Diß ſind die fürmercklichſten ding,wurſen der freüter/ Diß find die furmerctlichſten ding,0.10909090909090909,0.5,0.5,7474193,mistral
6,die ich by innen geſehen vnd erkant hab/ Der lufft iſt an,die ich by inen geſehen vnd erſtant hab/ Der luft iſt an,0.07017543859649122,0.25,0.25,7474193,mistral
7,dem ende gar geſund vnd wol temperieret vn̄ guͦt/ Und,dem ende gar geſund vnd wol temperieret vn̄ gut/ Vnd,0.03773584905660377,0.2,0.2,7474193,mistral
8,ſo vil ich vß yrem ſagē verſton kond vnd erkennen mocht,fo vil ich wiſſen ſage verſtond vnd erſtemen mocht,0.2909090909090909,0.6363636363636364,0.6363636363636364,7474193,mistral
9,ſo iſt an dem ende nyemer keyn peſtlentz oder eyniche ſie,ſo iſt an dem ende nyemer keyn peſtilents oder eyneiche ſie,0.05263157894736842,0.18181818181818182,0.18181818181818182,7474193,mistral
10,chung die von boͤſem lufft kumpt/ Und wo ſy nit vō fre¬,chung die von boͤſem luft kempt/ Vnd wo ſy nit vō frē,0.09090909090909091,0.4166666666666667,0.4166666666666667,7474193,mistral
11,felem getzwungenē tod ſterben ſo leben ſy by langē zyten,ſelem geſtwingene tōd ſterben ſo leben ſy by lange ſyten,0.14285714285714285,0.5,0.5,7474193,mistral
12,Ich mein das an dē ende alzeit die mittegigē wynd weyē,Ich mein das an deſ ende alzeit die mittegige wynd weyē,0.05555555555555555,0.18181818181818182,0.18181818181818182,7474193,mistral
13,vnd vorab allermeyſt den wir nennen etwan der inen al¬,vnd vozaß allermeyſt den wir nemen etwan der inen ale,0.09259259259259259,0.3,0.3,7474193,mistral
14,ſo iſt wie vnß der mittenechtig wind genāt. Aquilo / Sy,ſo iſt wie vnſ der mitternechtig wynd genaͤt. Aquilo/ Sy,0.10909090909090909,0.5454545454545454,0.5454545454545454,7474193,mistral
15,ſind künſtrich mit viſchen vnd viſchfahen/ Und daſſelb,find künſtrich mit viſchen vnd viſchfahen/ Vnd daſſelb,0.037037037037037035,0.25,0.25,7474193,mistral
16,mer iſt voͤllig vnd von vil viſchen vnnd von allen vnd al¬,mer iſt vōlig vnd von vil viſchen vnd von allen vnd al,0.08620689655172414,0.25,0.25,7474193,mistral
17,lerley viſchen überflüſſig/ Da ſynd nit ieger vn̄ ich mein,lerley viſchen uͤberfluͤßig/ Da ſynd nit ieger vn̄ ich mein,0.08620689655172414,0.1,0.1,7474193,mistral
18,ſo da ſynd vil wilder waldthieren geſchlecht vnd beſund̓,ſo da ſynd vil wilder waldthieren geſchlecht vnd Beſimō,0.08928571428571429,0.1111111111111111,0.1111111111111111,7474193,mistral
19,lowen vnd beren vnd on zall vil ſchlangen vnd anderer,lowen vnd Beren vnd onſall vil ſchlangen vnd anderee,0.07547169811320754,0.4,0.4,7474193,mistral
20,gruſelichen vnd vngeſtalten dieren/ Dar zu vnd als an,gruſelichen vnd vngestalten dieren/ Darzū vnd als an,0.05660377358490566,0.3333333333333333,0.3333333333333333,7474193,mistral
21,denen enden lang vnd breyt weld vnnd baum über alle,denen enden lang vnd breyt wald vn̄ Baum uͤber alle,0.11764705882352941,0.4,0.4,7474193,mistral
