line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,17 5,71,0.75,1.0,1.0,071157001,openai
2,Of Simple Merchantile Defraudment,Of Simple Mercantile Defraudment,0.030303030303030304,0.25,0.25,071157001,openai
3,more advantages than it were to be wished it had over indi:,more advantages than it were to be wished it had over indi,0.01694915254237288,0.08333333333333333,0.08333333333333333,071157001,openai
4,:gent merit: and an artificial arrangement of this sort would,igent merit: and an artificial arrangement of this sort would,0.01639344262295082,0.1,0.1,071157001,openai
5,add to the natural incitements which urge a man from all,and to the natural incitements which urge a man from all,0.017857142857142856,0.09090909090909091,0.09090909090909091,071157001,openai
6,quarters to seek the acquirement of wealth by dishonesty,quarters to seek the acquirement of wealth by dishonesty,0.0,0.0,0.0,071157001,openai
7,and other unworthy means. As to the affections of the peo:,and other unworthy means. As to the affections of the peo,0.017241379310344827,0.09090909090909091,0.09090909090909091,071157001,openai
8,less numerous class over the more numerous will na:,less numerous class over the more numerous will nas,0.0196078431372549,0.1111111111111111,0.1111111111111111,071157001,openai
9,real: for a man in responsible circumstances may probably,real: for a man in responsible circumstances may probably,0.0,0.0,0.0,071157001,openai
10,in point of fact suffer as much by being deprived of part,in point of fact suffer as much by being deprived of part,0.0,0.0,0.0,071157001,openai
11,"of his property, considering the share of reputation that","of his property, considering the share of reputation that",0.0,0.0,0.0,071157001,openai
12,"goes along with it, as a man in irresponsible circumstances","goes along with it, as a man in irresponsible circumstances.",0.01694915254237288,0.1,0.1,071157001,openai
13,:nishment: and if both were to undergo the same corporal,nishment: and if both were to undergo the same corporal,0.017857142857142856,0.1,0.1,071157001,openai
14,"punishment, the punishment, that is the suffering, though","punishment, the punishment, that is the suffering, though",0.0,0.0,0.0,071157001,openai
15,":ter.] But this distinction , however real, is too subtle to be gene:","ier. But this distinction, however real, is too subtile to be gener-",0.10144927536231885,0.38461538461538464,0.38461538461538464,071157001,openai
16,"The difference, it is true, is rather apparent than","The difference, it is true, is rather apparent than",0.0,0.0,0.0,071157001,openai
17,would be by being made to undergo a severe corporal pu:,would be by being made to undergo a severe corporal pu,0.01818181818181818,0.09090909090909091,0.09090909090909091,071157001,openai
18,nominally [the same ] would in reality be much greater to the lat:,nominally (the same) would in reality be much greater to the lat,0.06060606060606061,0.3076923076923077,0.3076923076923077,071157001,openai
19,:rally,=rally,0.16666666666666666,1.0,1.0,071157001,openai
20,":ple, so striking and oppressive a preference given to the","ple, so striking and oppressive a preference given to the",0.017241379310344827,0.1,0.1,071157001,openai
21,:turally be but ill relished by the latter.,naturally be but ill relished by the latter.,0.046511627906976744,0.125,0.125,071157001,openai
22,"equal, very much the reverse.","equal,",0.7931034482758621,0.8,0.8,071157001,openai
23,C,,1.0,1.0,1.0,071157001,openai
