line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,2.,C.,0.5,1.0,1.0,071108002,openai
2,Of Matrimonial Desertion.,Of Matrimonial Desertion.,0.0,0.0,0.0,071108002,openai
3,It will be necessary to define what shall be deemed,It will be necessary to define what shall be deemed,0.0,0.0,0.0,071108002,openai
4,"Desertion, distinguishing it from the case of lawful Absence;","Desertion, distinguishing it from the case of lawful Absence;",0.0,0.0,0.0,071108002,openai
5,and what steps shall be taken for giving notice.,and what steps shall be taken for giving Notice.,0.020833333333333332,0.1111111111111111,0.1111111111111111,071108002,openai
6,Let certain methods be established whereby the Husband,Let certain methods be established whereby the Husband,0.0,0.0,0.0,071108002,openai
7,and the Wife may be enabled and obliged to correspond with,and the Wife may be enabled and obliged to correspond with,0.0,0.0,0.0,071108002,openai
8,one another at stated intervals: and let a failure on either part,one another at stated intervals: and let a failure on either part,0.0,0.0,0.0,071108002,openai
9,for a certain time be deemed presumptive evidence of death or,for a certain time be deemed presumptive evidence of death or,0.0,0.0,0.0,071108002,openai
10,desertion. Within the dominions of the state they  might be manag=,this,0.9393939393939394,1.0,1.0,071108002,openai
11,=ed in the manner mentioned in the Book of Procedure. Tit.,desertion. Within the dominions of the state they might be manag-,0.8275862068965517,0.9090909090909091,0.7272727272727273,071108002,openai
12,"As to foreigners, upon their coming into the country",ed in the manner mentioned in the Book of Procedure. Tit.,0.8653846153846154,1.2222222222222223,1.1111111111111112,071108002,openai
13,let them be obliged to declare upon oath whether they are married,"As to Foreigners, upon their coming into the country",0.7384615384615385,0.8333333333333334,0.8333333333333334,071108002,openai
14,"or single; and if single whether Bachelors or Spinsters, Widowers",let them be obliged to declare upon oath whether they are married,0.8615384615384616,1.2,1.1,071108002,openai
15,"or Widows. Of these declarations let Registers be kept, of which,","or single; and if single whether Bachelors or Spinsters, Widowers",0.7846153846153846,0.9090909090909091,0.9090909090909091,071108002,openai
16,"previous to their being married, copies should be required to be","or Widows. Of these declarations let Registers be kept, of which",0.703125,0.9090909090909091,0.9090909090909091,071108002,openai
17,"produced. If married, certificates of the death of the Wife or","previous to their being married, copies should be required to be",0.7741935483870968,1.0,0.9090909090909091,071108002,openai
18,Husband. At present these important enquiries are left to the,"produced. If married, certificates of the death of the Wife or",0.819672131147541,1.1,1.0,071108002,openai
19,uncertain prudence of individuals. The declarations above men=,Husband. At present these important enquiries are left to the,0.8225806451612904,1.25,1.25,071108002,openai
20,:tioned should be accompanied with some details respecting their,uncertain prudence of individuals. The declarations above men-,0.8125,1.0,1.0,071108002,openai
21,in,tioned should be accompanied with some details respecting their,30.5,9.0,9.0,071108002,openai
22,"birth, parentage and last abode; such as may lead to detection","birth, parentage and last abode; such as may lead to detection",0.0,0.0,0.0,071108002,openai
23,this,in,0.75,1.0,1.0,071108002,openai
